ID,NO,sp,ADULTE,JUVENIL,AGE,ORIGINE,TYPE_PRELE,KANTON,GEMEINDE,LOKALITAET,LATITUDE,LONGITUDE,PR,TAG,MONAT,JAHR,DATE,DATEJ,DATEJC,PTD,DCD,QUI,X_CH1903,Y_CH1903,cnha_CH1903,KM2_CH1903,N5_CH1903,XN5_CH1903,YN5_CH1903,GEWICHT,JAGDT,FANG_MARZ,FANG_SOMMER,FANG_HERBST,dH_reg,dC,dN,MYINDEX_dH_2019_reg,MYINDEX_dN,PROVENANCE_2019_reg,regiobio6,dH_scaled,dH_correct,dH,reg_dH,bc,MYINDEX_dH_2019_voigt,PROVENANCE_voigt,MYINDEX_dH (report Woodcock 2016),BEMERKUNGEN
2016GRUBLO-2,GRUBLO-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Medeglia,Cugnolo,46.10948663,8.97135298,5,18,10,2016,18/10/2016,287,33,59,30,20,718500,107600,71851076,718107,715105,717500,107500,323,1,0,0,0,-107.106267,-22.68,8.3,11,8,,Versant sud des Alpes,-109.91,-109.91,NA,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2017DUCHPA-4,DUCHPA-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Autigny,Grand Champs,46.74023417,7.049914561,6,13,11,2017,13/11/2017,312,58,64,32,22,570292,176634,57021766,570176,570175,572500,177500,331,1,0,0,0,-106.49778,NA,6.362445471,11,6,,Plateau,-109.42,-109.42,NA,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2015PFISED-1,PFISED-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,La Brévine,Combe Racine,46.97363589,6.645976067,4,4,11,2015,4/11/2015,303,49,62,31,21,539684,202812,53962028,539202,535200,537500,202500,310,1,0,0,0,-104.3375,-25.0448,4.358489143,10,4,,Jura,-107.69,-107.69,-131.10,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2015SAVABR-3,SAVABR-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Hauterive,Bois Cornard,46.74770801,7.06290814,5,4,11,2015,4/11/2015,303,49,62,31,21,571289,177460,57121774,571177,570175,572500,177500,333,1,0,0,0,-104.0625,-23.5024938,7.045162386,10,7,,Plateau,-107.47,-107.47,-130.90,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2016MEISHE 1,MEISHE 1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Saint-Sulpice,Prise Fège,46.93546641,6.558363899,6,19,10,2016,19/10/2016,288,34,59,30,20,532970,198640,53291986,532198,530195,532500,197500,375,1,0,0,0,-103.5418275,-23.75,8.2,10,8,,Jura,-107.05,-107.05,NA,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2017MEISHE-5,MEISHE-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Val de Ruz,Chaux d Amin,47.0808382,6.895564182,6,27,10,2017,27/10/2017,296,42,60,30,20,558758,214568,55872145,558214,555210,557500,212500,316,1,0,0,0,-103.496654,NA,5.169181009,10,5,,Jura,-107.02,-107.02,NA,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2015FONTER-1,FONTER-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Bogno,Valle Saslina,46.09272607,9.075631838,4,15,11,2015,15/11/2015,314,60,64,32,22,726600,105900,72661059,726105,725105,727500,107500,280,1,0,0,0,-103.4375,-23.8058,7.69144886,10,8,,Versant sud des Alpes,-106.97,-106.97,-130.40,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2016CAVAMA-1,CAVAMA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Onsernone,Lampo,46.2233693,8.680633474,6,25,10,2016,25/10/2016,294,40,60,30,20,695825,119861,69581198,695119,695115,697500,117500,365,1,0,0,0,-102.42696,-22.72,8.02,10,8,,Versant sud des Alpes,-106.16,-106.16,NA,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2015FONTER-2,FONTER-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Bogno,Tagliate,46.08295466,9.082450306,5,28,11,2015,28/11/2015,327,73,67,34,23,727150,104825,72711048,727104,725100,727500,102500,345,1,0,0,0,-101.4,-23.7018,7.795308448,10,8,,Versant sud des Alpes,-105.34,-105.34,-128.70,NA,,11,Nord de la Fennoscandinavie et Russie,11,Abschuss
2015Devise-6,Devise-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arosio,Prato Grande,46.05291363,8.908449329,5,22,10,2015,22/10/2015,291,37,59,30,20,713755,101219,71371012,713101,710100,712500,102500,357,1,0,0,0,-100.3875,-23.9914,5.402386184,10,5,,Versant sud des Alpes,-104.53,-104.53,-127.90,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016PURASA-22,PURASA-22,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Robasacco,46.1378708,8.934617241,5,27,11,2016,27/11/2016,326,72,67,34,23,715600,110700,71561107,715110,715110,717500,112500,325,1,0,0,0,-100.309333,-23.16,8.74,10,9,,Versant sud des Alpes,-104.47,-104.47,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017CREYVO-1,CREYVO-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VS,Icogne,La Combe,46.17296727,7.458060121,3,26,10,2017,26/10/2017,295,41,60,30,20,601500,113500,60151135,601113,600110,602500,112500,298,1,0,0,0,-99.52288225,NA,8.139704505,10,8,,Valais central,-103.84,-103.84,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016GIAMGI-2,GIAMGI-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Alto Malcantone,NA,46.05544076,8.880668652,2,16,10,2016,16/10/2016,285,31,58,29,20,711600,101460,71161014,711101,710100,712500,102500,280,1,0,0,0,-98.62976325,-23.2,6.58,10,7,,Versant sud des Alpes,-103.12,-103.12,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016DEVISE-5,DEVISE-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arosio,Böscio-Triem,46.06162798,8.896961453,5,2,11,2016,2/11/2016,301,47,62,31,21,712848,102171,71281021,712102,710100,712500,102500,270,1,0,0,0,-98.32007713,-24.118125,5.9535,10,6,,Versant sud des Alpes,-102.88,-102.88,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017YERLMI-4,YERLMI-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Léchelles,NA,46.818766,7.014124,5,16,11,2017,16/11/2017,315,61,64,32,22,567604,185378,56761853,567185,565185,567500,187500,350,1,0,0,0,-98.270036,NA,6.466238735,10,6,,Plateau,-102.84,-102.84,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016ROSAOR-1,ROSAOR-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Gardada,46.08233378,9.047521439,5,5,11,2016,5/11/2016,304,50,62,31,21,724450,104700,72441047,724104,720100,722500,102500,280,1,0,0,0,-98.2256965,-23.62,10.22,10,10,,Versant sud des Alpes,-102.80,-102.80,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016TARAAL-2,TARAAL-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Quninto,Giuvett,46.49611234,8.699586678,3,3,11,2016,3/11/2016,302,48,62,31,21,696800,150200,69681502,696150,695150,697500,152500,350,1,0,0,0,-97.919987,-23.96,5.41,10,5,,Versant sud des Alpes,-102.56,-102.56,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015ROSAOR-7,ROSAOR-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cimadera,Lavinone,46.08314074,9.054010138,4,18,11,2015,18/11/2015,317,63,65,33,22,724950,104800,72491048,724104,720100,722500,102500,325,1,0,0,0,-96.9125,-24.0648,8.59659124,10,9,,Versant sud des Alpes,-101.75,-101.75,-125.10,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015CavalliMa5,CavalliMa5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Moghegno,Campei,46.23666091,8.694978059,6,4,11,2015,4/11/2015,303,49,62,31,21,696908,121356,69691213,696121,695120,697500,122500,314,1,0,0,0,-96.825,-23.5182,6.078734468,10,6,,Versant sud des Alpes,-101.68,-101.68,-125.00,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017GARIJC-3,GARIJC-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,La Brévine,NA,46.97903025,6.538328553,3,28,10,2017,28/10/2017,297,43,61,31,21,531500,203500,53152035,531203,530200,532500,202500,313,1,0,0,0,-96.58621625,NA,7.904589388,10,8,,Jura,-101.49,-101.49,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,"Abschuss, bague K112995"
2015DUCHPA-10,DUCHPA-10,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Brunisried,Wirts Ilam,46.75813248,7.269879724,6,2,11,2015,2/11/2015,301,47,62,31,21,587107,178564,58711785,587178,585175,587500,177500,318,1,0,0,0,-95.8625,-24.70076551,4.315189726,10,4,,Plateau,-100.91,-100.91,-124.20,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015DENEPA2,DENEPA2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Sâle,NA,46.64884452,6.987975035,3,28,10,2015,28/10/2015,297,43,61,31,21,565500,166500,56551665,565166,565165,567500,167500,351,1,0,0,0,-94.325,-24.54578288,8.14998232,9,8,,Plateau,-99.68,-99.68,-123.00,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016TANTASTE-4,TANTASTE-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arogno,Bouee,45.95437725,9.023250191,6,23,10,2016,23/10/2016,292,38,60,30,20,722860,90440,72280904,722090,720090,722500,92500,360,1,0,0,0,-94.28887313,-23.77,6.52,9,7,,Versant sud des Alpes,-99.65,-99.65,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015SAVAAD-1,SAVAAD-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Maules,Joux de Pra Filleux,46.6383987,7.01565849,5,24,10,2015,24/10/2015,293,39,60,30,20,567613,165327,56761653,567165,565165,567500,167500,340,1,0,0,0,-94.0125,-24.64561228,4.488505339,9,4,,versant nord des Alpes,-99.43,-99.43,-122.70,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2013YERLMI-3,YERLMI-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,La Brillaz,Pré-Blanc,46.75985398,6.979743366,3,5,11,2013,5/11/2013,304,50,62,31,21,564942,178844,56491788,564178,560175,562500,177500,330,1,0,0,0,-94,-33.58373816,6.137120276,9,6,,Plateau,-99.42,-99.42,-122.70,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015REZZONICORO-4,REZZONICORO-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Prato Leventina,Amar,46.48064363,8.745252792,5,21,10,2015,21/10/2015,290,36,59,30,20,700334,148538,70031485,700148,700145,702500,147500,300,1,0,0,0,-93.9375,-25.0344,8.523263661,9,9,,Versant sud des Alpes,-99.37,-99.37,-122.60,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016PURASA-6,PURASA-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Monteceneri,Robasano,46.13341497,8.931389109,5,5,11,2016,5/11/2016,304,50,62,31,21,715360,110200,71531102,715110,715110,717500,112500,310,1,0,0,0,-93.834872,-24.15,6.57,9,7,,Versant sud des Alpes,-99.29,-99.29,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015FISCIV11,FISCIV11,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,Comino,46.17737235,8.642959715,3,4,11,2015,4/11/2015,303,49,62,31,21,692997,114703,69291147,692114,690110,692500,112500,322,1,0,0,0,-93.675,-25.01125,5.612675333,9,6,,Versant sud des Alpes,-99.16,-99.16,-122.40,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015CAVALLIMA3,CAVALLIMA3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Isorno,Pedesegn,46.21327718,8.684524569,6,1,11,2015,1/11/2015,300,46,61,31,21,696143,118744,69611187,696118,695115,697500,117500,288,1,0,0,0,-93.65,-24.8442,7.251952767,9,7,,Versant sud des Alpes,-99.14,-99.14,-122.40,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015Dumapi-1,Dumapi-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Le Flon,La Tossaire,46.61964252,6.892911022,5,31,10,2015,31/10/2015,300,46,61,31,21,558200,163300,55821633,558163,555160,557500,162500,316,1,0,0,0,-93.4875,-23.9958,5.766467191,9,6,,Plateau,-99.01,-99.01,-122.30,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016ANKEFR-2,ANKEFR-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,La Brévine,Le Baillod,46.95947555,6.586863049,5,24,10,2016,24/10/2016,293,39,60,30,20,535169,201285,53512012,535201,535200,537500,202500,280,1,0,0,0,-93.48396675,-22.65,10.63,9,11,,Jura,-99.01,-99.01,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016GRUBLO-4,GRUBLO-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Medeglia,Cugnolo,46.10947784,8.971999525,5,22,10,2016,22/10/2016,291,37,59,30,20,718550,107600,71851076,718107,715105,717500,107500,300,1,0,0,0,-93.102496,-23.06,7.82,9,8,,Versant sud des Alpes,-98.70,-98.70,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016MORAMA-4,MORAMA-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Miglieglia,Sasso Galline,46.03992527,8.83097315,6,10,11,2016,10/11/2016,309,55,63,32,21,707785,99666,70770996,707099,705095,707500,97500,298,1,0,0,0,-93.02626038,-24.49,4.21,9,4,,Versant sud des Alpes,-98.64,-98.64,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2014PILLJE-2,PILLJE-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Ballens,Les Tailles,46.54141473,6.385893777,4,2,12,2014,2/12/2014,331,77,68,34,23,519250,155000,51921550,519155,515155,517500,157500,315,1,0,0,0,-92.9875,-24.7698,4.61095505,9,5,,Plateau,-98.61,-98.61,-121.90,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016MORAMA-5,MORAMA-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Novaggio,Forcole,46.02462277,8.882348419,6,16,11,2016,16/11/2016,315,61,64,32,22,711793,98037,71170980,711098,710095,712500,97500,333,1,0,0,0,-92.91210488,-23.7,6.78,9,7,,Versant sud des Alpes,-98.55,-98.55,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015GNOSDA-12,GNOSDA-12,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gamborogno,Monte Sciaga,46.09138238,8.841531102,4,19,11,2015,19/11/2015,318,64,65,33,22,708500,105400,70851054,708105,705105,707500,107500,285,1,0,0,0,-92.8125,-24.9788,4.973452928,9,5,,Versant sud des Alpes,-98.47,-98.47,-121.70,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016GNOSDA-12,GNOSDA-12,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gambarogno,Piano Lunga,46.08588924,8.849147905,4,13,11,2016,13/11/2016,312,58,64,32,22,709100,104800,70911048,709104,705100,707500,102500,345,1,0,0,0,-92.65694113,-25.49,6.1,9,6,,Versant sud des Alpes,-98.35,-98.35,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2014DUMAPI2,DUMAPI2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Vuisternens-devant-Romont,Bois de Lieffrens,46.62568375,6.895853226,5,18,10,2014,18/10/2014,287,33,59,30,20,558430,163970,55841639,558163,555160,557500,162500,320,1,0,0,0,-92.4875,-23.157,10.37520372,9,10,,Plateau,-98.21,-98.21,-121.50,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017PRETFA-4,PRETFA-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Le Locle,Les Simeons,47.07961296,6.749293564,5,2,11,2017,2/11/2017,301,47,62,31,21,547649,214519,54762145,547214,545210,547500,212500,298,1,0,0,0,-92.40262138,NA,5.040641603,9,5,,Jura,-98.14,-98.14,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015CAVALLIMA8,CAVALLIMA8,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Isorno,Campo,46.22424852,8.6833108,6,14,11,2015,14/11/2015,313,59,64,32,22,696030,119962,69601199,696119,695115,697500,117500,314,1,0,0,0,-92.3375,-23.6032,4.888873522,9,5,,Versant sud des Alpes,-98.09,-98.09,-121.30,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2014ANKEFR1,ANKEFR1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,La Brévine,La Paroisse,46.95821199,6.64260366,6,17,10,2014,17/10/2014,286,32,58,29,20,539410,201100,53942011,539201,535200,537500,202500,260,1,0,0,0,-92.2625,-24.59228571,6.896101808,9,7,,Jura,-98.03,-98.03,-121.30,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015TANTST2,TANTST2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arogno,Costa Bue,45.95233836,9.014677949,6,28,10,2015,28/10/2015,297,43,61,31,21,722200,90200,72220902,722090,720090,722500,92500,340,1,0,0,0,-92.2625,-24.52157816,6.425072384,9,6,,Versant sud des Alpes,-98.03,-98.03,-121.30,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016FISCIV-5,FISCIV-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.17547686,8.64943201,3,25,10,2016,25/10/2016,294,40,60,30,20,693500,114500,69351145,693114,690110,692500,112500,280,1,0,0,0,-92.167339,-23.29,6.99,9,7,,Versant sud des Alpes,-97.95,-97.95,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016BELLEN-2,BELLEN-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Monteceneri,Nagra,46.12845175,8.898126458,5,17,11,2016,17/11/2016,316,62,65,33,22,712800,109600,71281096,712109,710105,712500,107500,290,1,0,0,0,-92.162502,-24.26,6.28,9,6,,Versant sud des Alpes,-97.95,-97.95,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015PURASA-7,PURASA-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Prato Grasso,46.13700567,8.932005063,5,24,10,2015,24/10/2015,293,39,60,30,20,715400,110600,71541106,715110,715110,717500,112500,325,1,0,0,0,-91.925,-25.09504218,4.508045869,9,5,,Versant sud des Alpes,-97.76,-97.76,-121.00,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015ROSS-Gi9,ROSS-Gi9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Onsernone,Monte Calcima,46.20695055,8.62105349,6,7,11,2015,7/11/2015,306,52,63,32,21,691256,117965,69121179,691117,690115,692500,117500,344,1,0,0,0,-91.8125,-24.2094,6.929337611,9,7,,Versant sud des Alpes,-97.67,-97.67,-120.90,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015GRUBLO-2,GRUBLO-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Tesserete,Pian Bello - Gola di Lago,46.10662095,8.983560925,5,24,10,2015,24/10/2015,293,39,60,30,20,719450,107300,71941073,719107,715105,717500,107500,272,1,0,0,0,-91.8,-24.95050041,4.829109124,9,5,,Versant sud des Alpes,-97.66,-97.66,-120.90,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016SAVARBR-1,SAVARBR-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Noréaz,Piamont,46.80650141,7.049056591,5,2,11,2016,2/11/2016,301,47,62,31,21,570263,184001,57021840,570184,570180,572500,182500,292,1,0,0,0,-91.7239315,-24.29,5.49,9,5,,Plateau,-97.60,-97.60,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017YERLMI-3,YERLMI-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Vuisternens / Romont,NA,46.661484,6.97838,5,9,11,2017,9/11/2017,308,54,63,32,21,564773,167909,56471679,564167,560165,562500,167500,327,1,0,0,0,-91.631307,NA,5.964230793,9,6,,Plateau,-97.53,-97.53,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015UELTYV-1,UELTYV-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Mont-la-Ville,La Sauge,46.65450814,6.377157537,6,13,11,2015,13/11/2015,312,58,64,32,22,518750,167580,51871675,518167,515165,517500,167500,325,1,0,0,0,-91.35,-25.112,4.685740565,9,5,,Jura,-97.30,-97.30,-120.50,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015MEISHE-13,MEISHE-13,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Rochefort,Cucheroux-Dessous,47.00609551,6.809096938,6,20,11,2015,20/11/2015,319,65,65,33,22,552125,206308,55212063,552206,550205,552500,207500,332,1,0,0,0,-90.85,-25.73190612,5.261670726,9,5,,Jura,-96.90,-96.90,-120.10,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015GNOSDA-4,GNOSDA-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gamborogno,Cedullo,46.1132868,8.816221486,5,31,10,2015,31/10/2015,300,46,61,31,21,706500,107800,70651078,706107,705105,707500,107500,304,1,0,0,0,-90.7125,-24.9318,8.08990808,9,8,,Versant sud des Alpes,-96.79,-96.79,-120.00,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016CAVAMA-3,CAVAMA-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lodano,NA,46.23647152,8.682812285,5,1,11,2016,1/11/2016,300,46,61,31,21,695970,121320,69591213,695121,695120,697500,122500,297,1,0,0,0,-90.22417763,-24.3,4.05,9,4,,Versant sud des Alpes,-96.40,-96.40,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017DUCHPA-3,DUCHPA-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Brünisried,Buechechäppeli,46.75938389,7.270582636,5,9,11,2017,9/11/2017,308,54,63,32,21,587161,178703,58711787,587178,585175,587500,177500,332,1,0,0,0,-90.206783,NA,7.512397042,9,8,,Plateau,-96.39,-96.39,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2013ANKEFR-5,ANKEFR-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Les Bayards,La Place Jeanin,46.93598805,6.544407863,5,9,11,2013,9/11/2013,308,54,63,32,21,531908,198710,53191987,531198,530195,532500,197500,300,1,0,0,0,-90.1875,-14.17077205,6.0764559,9,6,,Jura,-96.37,-96.37,-119.60,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015GIAMGI-3,GIAMGI-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Alto Malcantone,Breno-Cassinelle,46.03138526,8.861381803,5,28,10,2015,28/10/2015,297,43,61,31,21,710156,98759,71010987,710098,710095,712500,97500,290,1,0,0,0,-90.025,-25.1282,5.64886542,9,6,,Versant sud des Alpes,-96.24,-96.24,-119.40,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016REZZRO-4,REZZRO-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadro,Alpe Bolla,46.03624694,9.008157906,5,29,10,2016,29/10/2016,298,44,61,31,21,721508,99516,72150995,721099,720095,722500,97500,335,1,0,0,0,-89.90907038,-24.46,4.86,9,5,,Versant sud des Alpes,-96.15,-96.15,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2017MEISHE-3,MEISHE-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Le Locle,La Paroisse,46.96859438,6.648008469,6,21,10,2017,21/10/2017,290,36,59,30,20,539833,202250,53982022,539202,535200,537500,202500,277,1,0,0,0,-89.758787,NA,5.162501853,9,5,,Jura,-96.03,-96.03,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015Devise-1,Devise-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Mugena,Predascio,46.05747492,8.890414795,5,16,10,2015,16/10/2015,285,31,58,29,20,712350,101700,71231017,712101,710100,712500,102500,320,1,0,0,0,-89.65,-24.8504,6.618376077,9,7,,Versant sud des Alpes,-95.94,-95.94,-119.10,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015ROSAOR-6,ROSAOR-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Signôra,Costa dei Badairoli,46.10575391,9.04562481,5,7,11,2015,7/11/2015,306,52,63,32,21,724250,107300,72421073,724107,720105,722500,107500,300,1,0,0,0,-89.575,-24.075,6.786898274,9,7,,Versant sud des Alpes,-95.88,-95.88,-119.10,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015ANARGI-9,ANARGI-9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Certara,Prato bello,46.0773042,9.053191055,5,22,11,2015,22/11/2015,321,67,66,33,22,724900,104150,72491041,724104,720100,722500,102500,300,1,0,0,0,-89.5625,-23.723,8.269433291,9,8,,Versant sud des Alpes,-95.87,-95.87,-119.10,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2016ANARGI-4,ANARGI-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Sonvico,Pain,46.07207896,9.009084237,3,16,11,2016,16/11/2016,315,61,64,32,22,721500,103500,72151035,721103,720100,722500,102500,280,1,0,0,0,-89.367255,-24.37,3.83,9,4,,Versant sud des Alpes,-95.71,-95.71,NA,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015GNOSDA-10,GNOSDA-10,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gamborogno,Alpe Heggia,46.11391565,8.838229376,4,14,11,2015,14/11/2015,313,59,64,32,22,708200,107900,70821079,708107,705105,707500,107500,314,1,0,0,0,-89.2375,-24.8418,6.653129416,9,7,,Versant sud des Alpes,-95.61,-95.61,-118.80,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
2015FISCIV13,FISCIV13,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,NA,NA,46.17737235,8.642959715,3,NA,NA,2015,NA,#VALUE!,#VALUE!,NA,NA,NA,692997,114703,69291147,692114,690110,692500,112500,298,1,0,0,0,-89.0875,-24.35125,4.091765053,9,4,,Versant sud des Alpes,-95.49,-95.49,-118.70,NA,,10,Nord de la Fennoscandinavie et Russie,10,Abschuss
